event_class,event_role,source_file,label,task_idx,phase,strength,event_rule
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,17.0,-0.11544079041304858,0.1404125099724802,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,45.0,-0.37985163339382944,0.7470456917149846,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,60.0,0.08882222493021322,0.18686822175582224,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,108.0,-0.07255061981330585,0.5462448860154161,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,131.0,-0.20726954026653732,0.34277470592224357,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,154.0,-0.026423799633063683,0.2619487254938262,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,171.0,-0.3143791002695363,0.4375269782053644,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,208.0,0.28095519180044914,0.3069113529690223,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,235.0,0.24869762398577855,0.8130701285183934,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,249.0,0.12707482863701344,0.12988801628836197,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,273.0,0.82550306279617,1.6608928994066408,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,276.0,0.11645551018429678,0.8690685737542208,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,281.0,0.21063005636186158,0.2171801587799088,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,328.0,-0.004584255596695723,0.07648991666952404,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,344.0,0.10059819656270544,0.1765829364300741,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,347.0,-0.5880233286056736,0.7724694715639991,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,351.0,0.25574396151182904,0.36063502833733807,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,361.0,-0.3875496195893998,0.6691741408264651,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,372.0,0.02235755381306287,0.22011837958098196,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P17,392.0,-0.4633996839287358,1.153736710566636,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,19.0,0.1818929625915417,0.5748479497590138,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,20.0,-0.04138125910342594,0.22327422169496763,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,37.0,0.2038182182430034,0.30945711587044405,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,46.0,0.08950108979951055,0.18929448231326373,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,79.0,0.15260222270335078,0.4360671120676275,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,82.0,-0.047618175606892174,0.21039975172537456,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,83.0,0.052638934109763,0.10025710971665518,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,112.0,0.2375769117434893,0.3153894355881641,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,134.0,0.15797566235346633,0.18339147365867042,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,166.0,-0.04962567068319034,0.09707741345733414,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,180.0,-0.40934221162991236,0.5084469878417366,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,189.0,-0.05072961992880906,0.2804122799976678,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,201.0,0.055078417390325804,0.1898370136409236,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,222.0,-0.09765664189837384,0.2297550026935896,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,290.0,-0.029086160356432675,0.12961732140509236,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,295.0,-0.22737672005623116,0.3476860434246484,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,305.0,-0.4331359118474681,0.727830546220722,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,322.0,0.28397897616479784,0.320131246901707,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,398.0,0.15832768665978358,1.0660321634684395,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P18,410.0,0.20492806298161537,0.20896821616868072,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,31.0,0.01747806183037065,0.3406730199573873,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,32.0,-0.1631352348352554,0.18061329666562606,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,33.0,0.0409060998814693,0.2040413347167247,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,64.0,-0.23770581650423023,0.3252385872912552,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,76.0,0.3260224360879728,0.7028635693228452,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,84.0,-0.1904924397468793,0.34839513863808863,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,123.0,-0.08296920549296258,0.12488966001017764,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,128.0,0.168876896658087,0.21373180456553076,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,157.0,0.1794959755735526,0.29561980873359356,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,191.0,0.08048385865582719,0.14282325496881437,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,240.0,0.0630223786901069,0.2782432825559742,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,247.0,-0.2060376146479707,0.3881082728161857,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,260.0,0.030038156763459445,0.05044119026663303,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,266.0,-0.011402841279504528,0.9268726020356518,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,300.0,-0.883252074370833,0.8928073029997855,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,306.0,0.13385615544198048,0.31522349176048803,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,335.0,-0.21229284596615206,1.119299472825567,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,360.0,-0.09386172263905637,0.10734485074142566,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,380.0,0.24706774019272448,0.33665246060924675,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P19,395.0,0.054544987406617895,0.2687973786434551,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P2,25.0,-0.08035727010589838,0.7577878028371607,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P2,66.0,0.06326202362816831,0.1279833431531981,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P2,94.0,-0.0399099467417844,0.14037823498888952,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P2,100.0,-0.27965700887655953,0.5470367005847514,d2phi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_d2phi,differential_event_control,b5_4s_specificity_audit,P2,121.0,-0.020194167828177415,0.18671537358118157,d2phi feedback sign-switches matched to +eta label/block counts
